Officer.Name,Document,Shield..,Tax..,Precinct.Command
Sean Kinane,<a href='https://web.archive.org/web/20180320025359/https://www.nytimes.com/2018/03/19/nyregion/new-york-police-perjury-promotions.html' target='_blank'>Details</a>,NA,NA,NA
Sean Lynch,<a href='https://web.archive.org/web/20211213034133/https://www.nytimes.com/2008/05/12/nyregion/12guns.html' target='_blank'>Details</a>,NA,NA,NA
Sean Maxwell,<a href='https://web.archive.org/web/20170601025650/http://www.nydailynews.com/new-york/nyc-crime/off-duty-nypd-gun-threaten-man-road-rage-clash-article-1.3211088' target='_blank'>Details</a>,NA,NA,17
SEAN MURPHY,<a href='https://web.archive.org/web/20221006164312/https://patch.com/new-york/upper-east-side-nyc/these-17-ues-cops-have-committed-misconduct-new-database-shows' target='_blank'>Details</a>,NA,NA,19
Sem Belmont,<a href='https://web.archive.org/web/20220501190238/https://www.nydailynews.com/new-york/nyc-crime/off-duty-nypd-arrested-leaving-scene-accident-article-1.3346390' target='_blank'>Details</a>,NA,NA,NA
Sesame James,<a href='https://web.archive.org/web/20210801100134/https://www.nydailynews.com/new-york/nyc-crime/ny-no-method-to-maddening-discipline-results-nypd-20190528-jdmdw5y6indkfmixc54mwp4lk4-story.html' target='_blank'>Details</a>,NA,NA,103
Sevelie Jones,<a href='https://web.archive.org/web/20220625144855/https://www.nytimes.com/2021/02/15/nyregion/3-detectives-obtained-a-false-murder-confession-was-it-one-of-dozens.html' target='_blank'>Details</a>,NA,NA,47
Shaheed Raheem,<a href='https://web.archive.org/web/20180314053026/http://www.nydailynews.com/new-york/documents-shed-light-nypd-secretive-disciplinary-process-article-1.3872914' target='_blank'>Details</a>,NA,NA,NA
Shahidul Islam,<a href='https://web.archive.org/web/20220914081039/https://nypost.com/2022/09/13/off-duty-nypd-traffic-agent-charged-with-choking-girlfriend-cops/' target='_blank'>Details</a>,NA,NA,NA
Shantay Dash,<a href='https://web.archive.org/web/20220422184444/https://pix11.com/news/exclusive-rikers-island-captain-caught-on-video-kissing-inmate-resigns/' target='_blank'>Details</a>,NA,NA,DOC
Shanturah Brathwaite,<a href='https://web.archive.org/web/20180411002609/http://www.nydailynews.com/new-york/nyc-crime/claimed-358-ot-jailed-husband-article-1.3926621' target='_blank'>Details</a>,NA,NA,32
Shaun Enright,<a href='https://web.archive.org/web/20230407162849/https://gothamist.com/news/nypd-officers-brag-about-milking-overtime-call-detainees-names-in-accidental-recording?utm_id=198173&sfmc_id=53874973&nypr_member=Unknown' target='_blank'>Details</a>,NA,NA,Midtown South
Shaun Landau,<a href='https://web.archive.org/web/20211215213110/https://brooklyneagle.com/articles/2019/09/09/killed-by-cops-list/' target='_blank'>Details</a>,NA,NA,NA
Shawn Johnson,<a href='https://web.archive.org/web/20210329165332/https://gothamist.com/news/samuel-harrell-fishkill-beating-death-prison-ny' target='_blank'>Details</a>,NA,NA,NA
Shawn Loftus,<a href='https://web.archive.org/web/20191003115738/https://www.amny.com/news/fatal-police-shooting-nypd-1.15252167' target='_blank'>Details</a>,NA,NA,48
Shayniecia Minter,<a href='https://web.archive.org/web/20170205164133/http://www.nydailynews.com/new-york/nyc-crime/nyc-correction-officer-busted-stealing-boyfriend-phone-article-1.2964407' target='_blank'>Details</a>,NA,NA,DOC
Sheila Ramos,<a href='https://web.archive.org/web/20211215210402/https://www.thecity.nyc/2021/3/14/22330463/nypd-commissioners-cleared-guilty-cops-chokeholds-matrix' target='_blank'>Details</a>,NA,NA,NA
Sid L Caesar,<a href='https://web.archive.org/web/20220107023438/https://theappeal.org/prosecutors-police-lies/' target='_blank'>Details</a>,NA,NA,Manhattan North narcotics
Sieger,<a href='https://web.archive.org/web/20170911094234/https://www.villagevoice.com/2016/11/22/the-nypd-arrests-women-for-who-they-are-and-where-they-go-now-theyre-fighting-back/' target='_blank'>Details</a>,NA,NA,NA
Stacy Price,<a href='https://web.archive.org/web/20170128182234/http://www.nydailynews.com/new-york/nypd-school-safety-agent-cuffed-choking-daughter-fight-article-1.2958118' target='_blank'>Details</a>,NA,NA,school safety
Stanley Schiffman,<a href='https://web.archive.org/web/20220625144855/https://www.nytimes.com/2021/02/15/nyregion/3-detectives-obtained-a-false-murder-confession-was-it-one-of-dozens.html' target='_blank'>Details</a>,NA,NA,47
Stefan Hoyte,<a href='https://web.archive.org/web/20201112010916/https://www.dnainfo.com/new-york/20170316/lower-east-side/williamsburg-bridge-crash-birthday-nypd/' target='_blank'>Details</a>,NA,NA,NA
Stefanie Macauda,<a href='https://web.archive.org/web/20180617185753/https://www.silive.com/news/2018/06/nypd_aide_arrested_for_driving.html' target='_blank'>Details</a>,NA,NA,NA
Stephen Abreu,<a href='https://web.archive.org/web/20210329172351/https://gothamist.com/news/deferential-treatment-narcotics-officer-released-without-bail-after-allegedly-shooting-williamsburg-bar' target='_blank'>Details</a>,NA,NA,NA
Stephen Anderson,<a href='https://web.archive.org/web/20201109025838/http://www.nytimes.com/2009/03/25/nyregion/25perjury.html' target='_blank'>Details</a>,NA,NA,narcotics
Stephen Anderson,<a href='https://web.archive.org/web/20210505164341if_/https://gothamist.com/news/22-nypd-officers-convicted-dishonesty-corruption-misconduct-convictions' target='_blank'>Details</a>,NA,NA,NA
Stephen McAllister,<a href='https://web.archive.org/web/20190103131955/https://nypost.com/2019/01/02/james-grant-cleared-jeremy-reichberg-guilty-in-nypd-corruption-scandal/' target='_blank'>Details</a>,NA,NA,NA
Stephen W Chmil,<a href='https://web.archive.org/web/20220506080410/https://www.nytimes.com/2022/05/05/nyregion/shawn-williams-falsely-accused-brooklyn.html' target='_blank'>Details</a>,NA,NA,NA
Sterling Medina,<a href='https://web.archive.org/web/20210930171346/https://www.nydailynews.com/new-york/nyc-crime/ny-nypd-suspends-four-harlem-cops-shooting-leg-20210826-av37ultdyvchxlug7enburstci-story.html' target='_blank'>Details</a>,NA,NA,NA
Steve Francois,<a href='https://web.archive.org/web/20220425200601/https://www.nydailynews.com/new-york/nyc-crime/ny-correction-department-captain-coffin-funeral-investment-scam-20220425-7hatgxbra5cp5onjrive5ii4sa-story.html' target='_blank'>Details</a>,NA,NA,DOC
Steven Chase,<a href='https://web.archive.org/web/20220812162647/https://nypost.com/2022/08/11/nypd-detective-arrested-after-shooting-at-thief-who-was-trying-to-steal-his-car/' target='_blank'>Details</a>,NA,NA,Brooklyn South Vice
Steven Lopez,<a href='https://web.archive.org/web/20191008130942/https://nypost.com/2019/10/07/bronx-da-names-75-nypd-members-on-naughty-list-for-shoddy-police-work/' target='_blank'>Details</a>,NA,NA,NA
Steven Lopez,<a href='https://web.archive.org/web/20210304234121/https://legalnewsline.com/stories/574814212-hispanic-bronx-man-wrongfully-spent-two-years-in-jail-after-being-racially-profiled-lawsuit-says' target='_blank'>Details</a>,NA,NA,NA
Steven Marksberry,<a href='https://web.archive.org/web/20171120045856/http://www.nydailynews.com/new-york/bronx/cops-framed-pair-two-for-one-dwi-bust-bronx-couple-claims-article-1.3644725' target='_blank'>Details</a>,NA,NA,52
Steven Nieves,<a href='https://web.archive.org/web/20220309142203/https://www.nytimes.com/2018/09/12/nyregion/nypd-gambling-prostitution.html' target='_blank'>Details</a>,NA,NA,84
Steven Oquendo,<a href='https://web.archive.org/web/20220422194147/https://gothamist.com/news/driver-who-killed-22-year-old-man-on-west-side-highway-was-an-off-duty-police-officer' target='_blank'>Details</a>,NA,NA,NA
Steven Oquendo,<a href='https://web.archive.org/web/20220629011545/https://nyc.streetsblog.org/2020/10/19/speeding-cop-who-killed-bronx-woman-raises-questions-about-culture-of-nypds-road-recklessness/' target='_blank'>Details</a>,NA,NA,NA
Stuart Wohl,<a href='https://web.archive.org/web/20220414180404/https://twitter.com/awinston/status/1443605934828367880' target='_blank'>Details</a>,NA,NA,Firearms Training Section
Sunil Singh,<a href='https://web.archive.org/web/20220421231418/https://nypost.com/2018/07/04/nypd-lieutenant-arrested-for-drunk-driving-after-crash/' target='_blank'>Details</a>,NA,NA,79
Susan R. Boimal,<a href='https://web.archive.org/web/20170511095441/http://www.silive.com/news/2017/03/nypd_school_safety_agent_charg.html' target='_blank'>Details</a>,NA,NA,school safety
Tamas Balatoni,<a href='https://web.archive.org/web/20200530151100/https://www.silive.com/news/2017/12/report_staten_island_cop_accus_1.html#incart_river_mobile_index' target='_blank'>Details</a>,NA,NA,NA
TAMECO R BROOKS,<a href='https://www.documentcloud.org/documents/23127411-gilmartin-952783-2020-15246' target='_blank'>Details</a>,01154,941784,105
Tanakur Chowdhury,<a href='https://web.archive.org/web/20201125031317/https://gothamist.com/news/nypd-officer-allegedly-arrested-a-man-for-filming-him-then-deleted-the-footage' target='_blank'>Details</a>,NA,NA,Midtown South
Tanvir Ahmed,<a href='https://web.archive.org/web/20210507165104/https://pix11.com/news/local-news/brooklyn/intoxicated-off-duty-cop-punches-civilian-flees-crash-nypd/' target='_blank'>Details</a>,NA,NA,NA
Tanya Jones,<a href='https://web.archive.org/web/20220109011326/https://nypost.com/2022/01/08/hispanic-nyc-correction-officer-says-she-was-harassed-by-boss/' target='_blank'>Details</a>,NA,NA,DOC
Taras Kolosiej,<a href='https://web.archive.org/web/20190520014329/https://nypost.com/2019/05/19/lying-cops-called-to-testify-at-trials-prosecutors-records/' target='_blank'>Details</a>,NA,NA,NA
Taulant Gjonbalaj,<a href='https://web.archive.org/web/20220324165505/https://www.nydailynews.com/new-york/ny-c-blu-rapper-camrin-williams-nypd-cop-shooting-bronx-20220309-lkqwk7wq7zenxln2tv5xllb6ui-story.html' target='_blank'>Details</a>,NA,NA,NA
Taulant Gjonbalaj,<a href='https://web.archive.org/web/20220530201050/https://www.nydailynews.com/new-york/ny-c-blu-rapper-camrin-williams-nypd-cop-shooting-bronx-20220309-lkqwk7wq7zenxln2tv5xllb6ui-story.html' target='_blank'>Details</a>,NA,NA,NA
Ted Holway,<a href='https://web.archive.org/web/20180211091900/http://www.nydailynews.com/new-york/detective-caught-texting-friend-drinking-job-article-1.3812852' target='_blank'>Details</a>,NA,NA,NA
Ted Saint-Gerard,<a href='https://web.archive.org/web/20180831142753/http://www.nydailynews.com/new-york/nyc-crime/ny-metro-queens-cop-suspended-body-camera-20180830-story.html' target='_blank'>Details</a>,NA,NA,NA
Telesca,<a href='https://web.archive.org/web/20170911094234/https://www.villagevoice.com/2016/11/22/the-nypd-arrests-women-for-who-they-are-and-where-they-go-now-theyre-fighting-back/' target='_blank'>Details</a>,NA,NA,NA
Terence Monahan,<a href='https://web.archive.org/web/20210324065349/https://www.thecity.nyc/2021/3/22/22345475/nypd-misconduct-complaints-trailed-shea-police-brass' target='_blank'>Details</a>,NA,NA,NA
Terence Williams,<a href='https://web.archive.org/web/20180108044607/http://www.nydailynews.com/new-york/hit-modified-duty-90-mph-belt-parkway-crash-article-1.3743427' target='_blank'>Details</a>,NA,NA,Police Service Area 1
TERRANCE LLOYD,<a href='https://web.archive.org/web/20221005230936/https://patch.com/new-york/astoria-long-island-city/these-20-astoria-cops-have-committed-misconduct-new-database-shows' target='_blank'>Details</a>,NA,NA,114
Terrell Anderson,<a href='https://web.archive.org/web/20211202233917/https://nypost.com/2021/12/01/nypd-inspector-faces-internal-charges-after-skipping-meeting/' target='_blank'>Details</a>,NA,NA,73
Terri Pinto Napolitano,<a href='https://web.archive.org/save/https://nypost.com/2020/06/08/brooklyn-court-officer-faces-departmental-charges-for-obama-lynching-post/?utm_medium=SocialFlow&utm_campaign=SocialFlow&utm_source=NYPTwitter&__twitter_impression=true' target='_blank'>Details</a>,NA,NA,NA
Terry Shultis,<a href='https://web.archive.org/web/20210329165332/https://gothamist.com/news/samuel-harrell-fishkill-beating-death-prison-ny' target='_blank'>Details</a>,NA,NA,NA
Theresa Haley,<a href='https://web.archive.org/web/20230301002833/https://gothamist.com/news/no-charges-against-nypd-officers-who-shot-a-man-with-a-bb-gun-during-brooklyn-car-stop' target='_blank'>Details</a>,NA,NA,highway unit
Thomas DeCapua,<a href='https://web.archive.org/web/https://www.silive.com/news/2019/07/off-duty-cop-pleads-to-assault-fueled-by-beer-pong.html' target='_blank'>Details</a>,NA,NA,NA
Thomas Elliassen,<a href='https://web.archive.org/web/20210505164341if_/https://gothamist.com/news/22-nypd-officers-convicted-dishonesty-corruption-misconduct-convictions' target='_blank'>Details</a>,NA,NA,NA
Thomas Galati,<a href='https://web.archive.org/web/20210324065349/https://www.thecity.nyc/2021/3/22/22345475/nypd-misconduct-complaints-trailed-shea-police-brass' target='_blank'>Details</a>,NA,NA,intelligence bureau
Thomas J Gambardella,<a href='https://web.archive.org/web/20220704033749/https://nypost.com/2022/07/02/20-year-nypd-veteran-retires-by-giving-the-department-the-finger/' target='_blank'>Details</a>,NA,NA,70
Thomas Mannion,<a href='https://web.archive.org/web/20221129035435/https://www.nydailynews.com/new-york/nyc-crime/ny-nyc-detective-officer-retire-false-nypd-reports-20221126-oaesh4hvfnaedlm3kjl43bd2wm-story.html' target='_blank'>Details</a>,NA,NA,Brooklyn North Narcotics
Thomas Mikalinis,<a href='https://web.archive.org/web/20180320025359/https://www.nytimes.com/2018/03/19/nyregion/new-york-police-perjury-promotions.html' target='_blank'>Details</a>,NA,NA,NA
Thomas Rice,<a href='https://web.archive.org/web/20180504163057/http://www.nydailynews.com/new-york/nypd-desk-duty-allegedly-burying-grand-larceny-cases-article-1.3971473' target='_blank'>Details</a>,NA,NA,67
Thomas Rice,<a href='https://web.archive.org/web/20221129035435/https://www.nydailynews.com/new-york/nyc-crime/ny-nyc-detective-officer-retire-false-nypd-reports-20221126-oaesh4hvfnaedlm3kjl43bd2wm-story.html' target='_blank'>Details</a>,NA,NA,106
Thomas Verni,<a href='https://web.archive.org/web/20220501211024/https://www.nydailynews.com/new-york/lgbt-rights-group-wrongly-depicted-ex-nypd-pedophile-suit-article-1.3387049' target='_blank'>Details</a>,NA,NA,NA
Thomas Webster,<a href='https://web.archive.org/web/20220425210630/https://federalnewsnetwork.com/government-news/2022/04/jurors-reject-array-of-defenses-at-capitol-riot-trials/' target='_blank'>Details</a>,NA,NA,NA
Timothy Brovakos,<a href='https://web.archive.org/web/20150526150825/http://www.nytimes.com/1995/06/30/nyregion/2-officers-are-said-to-seek-payoffs-from-rabbis.html' target='_blank'>Details</a>,NA,NA,66
Timothy Brovakos,<a href='https://web.archive.org/web/20180227071843/https://nypost.com/2018/02/26/video-shows-nypds-failed-rescue-of-grandma-who-died-in-smoke-filled-hallway/' target='_blank'>Details</a>,NA,NA,NA
Timothy Kelly,<a href='https://web.archive.org/web/20211215215051/https://nypost.com/2017/11/22/nypd-official-who-was-punished-for-unwanted-kiss-gets-promoted/' target='_blank'>Details</a>,NA,NA,NA
Timothy Martinez,<a href='https://web.archive.org/web/20210329165804/https://www.amny.com/police-fire/staten-island-cop-charged-with-possessing-more-than-600-photos-of-child-pornography-feds/' target='_blank'>Details</a>,NA,NA,NA
Timothy Martinez,<a href='https://web.archive.org/web/20230427213826/https://nypost.com/2023/04/26/suspended-nypd-cop-timothy-martinez-admitted-to-buying-kiddy-porn-fed-says-in-court/' target='_blank'>Details</a>,NA,NA,NA
Timothy Martinez,<a href='https://web.archive.org/web/20230503213232/https://www.justice.gov/usao-edny/pr/nypd-officer-convicted-possession-and-attempted-receipt-child-pornography-and-sexual' target='_blank'>Details</a>,NA,NA,NA
Timothy Nolan,<a href='https://web.archive.org/web/20220501191136/https://www.nydailynews.com/new-york/court-forced-woman-perform-sex-act-face-charges-article-1.3349919' target='_blank'>Details</a>,NA,NA,NA
Timothy O'Brien,<a href='https://web.archive.org/web/20200620090317/https://www.nydailynews.com/new-york/manhattan/nypd-suspended-admitting-cocaine-pocket-article-1.3726626' target='_blank'>Details</a>,NA,NA,NA
Timothy Wilson,<a href='https://web.archive.org/web/20201107225949/https://gothamist.com/news/egyptian-nypd-sergeant-claims-colleague-told-him-to-go-back-to-where-you-belong' target='_blank'>Details</a>,NA,NA,123
Tinina Alexander,<a href='https://web.archive.org/web/20210710033700/https://gothamist.com/news/video-shows-nypd-officer-awkwardly-tossing-weed-into-brooklyn-mans-car' target='_blank'>Details</a>,NA,NA,83
